group_index,count,size_bytes,file_path
299,2,26738,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_a_b_test_anchor_texts.py
299,2,26738,/Users/adan/Documents/documentos_blatam/backups/duplicates/ce136273749fa60eba77b1555c9a934fe0d818bf08963c8529af8b03a7e39955/generador-a-b-test-anchor-texts.py
300,2,9062,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/website_scraper.py
300,2,9062,/Users/adan/Documents/documentos_blatam/backups/duplicates/3102bf92a335a4447d32fe76105133cd043fb8e55be6277e205b25fe6acc675a/website_scraper.py
301,2,27829,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/deep_learning_dilucion_optimizer.py
301,2,27829,/Users/adan/Documents/documentos_blatam/backups/duplicates/391ec3f818e2e9b7bb24985c0b6957650b3d15f165bf2685cd80fc884e78ded5/DEEP_LEARNING_DILUCION_OPTIMIZER.py
302,2,10650,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/dimensional.js
302,2,10650,/Users/adan/Documents/documentos_blatam/backups/duplicates/83a12f54f3401a84511c9275071003e3e42bb73ec73004046a37f6667cf92866/dimensional.js
303,2,19068,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/optimizador_anchor_texts.py
303,2,19068,/Users/adan/Documents/documentos_blatam/backups/duplicates/68f5edc31ca11109128664d61e9430114320cfc8c9c02acd9b19bee9f63bce67/optimizador-anchor-texts.py
304,2,4485,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generar_documento.py
304,2,4485,/Users/adan/Documents/documentos_blatam/backups/duplicates/4e22296b3385a65270668339898b404a66ecf87f7818e6fa56fb6f48dff32b9c/generar-documento.py
305,2,24854,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/federated_brand_analyzer.py
305,2,24854,/Users/adan/Documents/documentos_blatam/backups/duplicates/dd93790354e08a4a12dec6d544ba4039fcfd34166659a14278873750c7998bdf/federated_brand_analyzer.py
306,2,16853,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/ecosistema_completo_copycar.py
306,2,16853,/Users/adan/Documents/documentos_blatam/backups/duplicates/d5739782e87651214c311cd027f4c80b19d2f3d29df6802bb00c394b597c4ca4/ECOSISTEMA_COMPLETO_COPYCAR.py
307,2,34253,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_casos_uso_anchor_texts.py
307,2,34253,/Users/adan/Documents/documentos_blatam/backups/duplicates/d5e656abbe6bc03c30afd33d903aa303285856dc5d5670e918afc5fd8373aa47/generador-casos-uso-anchor-texts.py
308,2,28062,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/automatizador_implementacion_completo.py
308,2,28062,/Users/adan/Documents/documentos_blatam/backups/duplicates/20906fc5bfb58f371645b2083df9c05c5431bfa8d7cbd01324c98ca2919c48ed/AUTOMATIZADOR_IMPLEMENTACION_COMPLETO.py
309,2,31913,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_variantes_ultra.py
309,2,31913,/Users/adan/Documents/documentos_blatam/backups/duplicates/4a388a1f25935dfb9bbca81501d623cd3b6d71cd437bdf9e987815619f317908/generador-variantes-ultra.py
310,2,13194,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/blockchainmarketing.js
310,2,13194,/Users/adan/Documents/documentos_blatam/backups/duplicates/99d0ddf751acf8ebe08f5f184f1b375158d2d77eb35381be03bd38ab464c118b/BlockchainMarketing.js
311,2,10803,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/contentgenerationpanel.jsx
311,2,10803,/Users/adan/Documents/documentos_blatam/backups/duplicates/10c611bb3efd53a2e5ce35291695f4de3c67b53e08b03e275744c893f0d71be8/ContentGenerationPanel.jsx
312,2,13140,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/metaversemarketing.js
312,2,13140,/Users/adan/Documents/documentos_blatam/backups/duplicates/34075b3977a97e1536d069a1bab4ec43e331da8826a527b3ba957ae231a1c649/MetaverseMarketing.js
313,2,12250,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/brand_train.py
313,2,12250,/Users/adan/Documents/documentos_blatam/backups/duplicates/3e505d0783f450f1df9345c804f500d8e9e40c23359f90caa4538efeaade6570/brand_train.py
314,2,6177,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/demo.py
314,2,6177,/Users/adan/Documents/documentos_blatam/backups/duplicates/f75eb06fb24dfe9680377054f181270fd17f1064a3b6e7216bebe1c5490318f8/demo.py
315,2,22230,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/analizador_sentimientos_anchor_texts.py
315,2,22230,/Users/adan/Documents/documentos_blatam/backups/duplicates/ac1498ad139b7eab3434e1f7da2e9c824c814948ba09b34b8d4c25c872f1b5a2/analizador-sentimientos-anchor-texts.py
316,2,19158,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/estrategia_precios_copycar.py
316,2,19158,/Users/adan/Documents/documentos_blatam/backups/duplicates/defcccff4cb29ccc9c6e67075bec727197636f938624bdbf5716d4d7dc56144f/ESTRATEGIA_PRECIOS_COPYCAR.py
317,2,28798,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/generador_multilenguaje_anchor_texts.py
317,2,28798,/Users/adan/Documents/documentos_blatam/backups/duplicates/5737e58a5000ae18b1bfd71ba9b924f8e2d3890bc8299ffcb0a923ce42fe12cd/generador-multilenguaje-anchor-texts.py
318,2,29835,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/optimizador_avanzado_anchor_texts.py
318,2,29835,/Users/adan/Documents/documentos_blatam/backups/duplicates/49b301f8d9edb947f949d1f9895cacd21cc1ae1c00cec997bdb74fad3ce91177/optimizador-avanzado-anchor-texts.py
319,2,27626,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/sistema_completo_ia_anchor_texts.py
319,2,27626,/Users/adan/Documents/documentos_blatam/backups/duplicates/af470cdd600a0097d300a8112d360ade2d647a156f52553da81978f85a78e832/sistema-completo-ia-anchor-texts.py
320,2,29934,/Users/adan/Documents/documentos_blatam/01_marketing/Scripts/mobile_brand_analyzer.py
320,2,29934,/Users/adan/Documents/documentos_blatam/backups/duplicates/4b4dc182689ed10a55323f02fff16f494adcbf156a4cfa7626da043db87828b8/mobile_brand_analyzer.py
321,3,28191,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/cierre_ventas_curso_ia_mejorado.html
321,3,28191,/Users/adan/Documents/documentos_blatam/backups/duplicates/f48057e9dbc131bb369de3c56b62558d5ea17400e80404c17100f03db658a52c/cierre-ventas-curso-ia-mejorado.html
321,3,28191,/Users/adan/Documents/documentos_blatam/backups/duplicates/f48057e9dbc131bb369de3c56b62558d5ea17400e80404c17100f03db658a52c/cierre-ventas-curso-ia-mejorado_1.html
322,2,96734,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/estrategias_avanzadas_trafico_organico_2024_refactored.docx
322,2,96734,/Users/adan/Documents/documentos_blatam/backups/duplicates/733df91d540f1b3143bda0ea138980932159ee74b212732e4265d26d865fe117/Estrategias-Avanzadas-Trafico-Organico-2024-REFACTORED.docx
323,2,65221,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/resumen_ejecutivo_copy_ventas_ia_marketing.docx
323,2,65221,/Users/adan/Documents/documentos_blatam/backups/duplicates/c78b1d8b60eef0dbb332ea737d1b141bd57f46f01676c9b1fb154dd1465128e3/Resumen-Ejecutivo-Copy-Ventas-IA-Marketing.docx
324,2,20239,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/04_ai_marketing_saas_business_plan.docx
324,2,20239,/Users/adan/Documents/documentos_blatam/backups/duplicates/fe7e376f139322793af03550f0dfa8680d3be8150fc5eb4bf94f5b3d358c0eeb/04_AI_Marketing_SaaS_Business_Plan.docx
325,2,48623,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/frases_populares_busqueda_google_2024.html
325,2,48623,/Users/adan/Documents/documentos_blatam/backups/duplicates/0e2e07baed3217db7458b5721ef2dd35ba71bf87c468b02d4255af8a8623381b/frases-populares-busqueda-google-2024.html
326,2,35926,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/estrategia_anchor_text_ia_marketing.html
326,2,35926,/Users/adan/Documents/documentos_blatam/backups/duplicates/4fb4dc91123f9a651262b6f097a953ccb3cd3e3e0c5394ec282613413f14e7a9/estrategia-anchor-text-ia-marketing.html
327,3,5232,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/performance_review_templates.csv
327,3,5232,/Users/adan/Documents/documentos_blatam/backups/duplicates/9e2052b7c814286f7fe1fe82f85477a4d7aa0a2bb3284fe208ed544e6c9a11b9/Performance_Review_Templates.csv
327,3,5232,/Users/adan/Documents/documentos_blatam/backups/duplicates/9e2052b7c814286f7fe1fe82f85477a4d7aa0a2bb3284fe208ed544e6c9a11b9/Performance_Review_Templates_1.csv
328,2,26232,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/index.html
328,2,26232,/Users/adan/Documents/documentos_blatam/backups/duplicates/051265f2bd9a7aceffb4365926adcdef27f08c1e9edc0286b288eeaf55e46eb6/index.html
329,2,29766,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/casos_estudio.html
329,2,29766,/Users/adan/Documents/documentos_blatam/backups/duplicates/7f124b8cc01ae1bd1beee22b10b4b41a0af27ceaee4e907264ac403f9e949d43/casos-estudio.html
330,3,40348,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/cierre_ventas_curso_ia.docx
330,3,40348,/Users/adan/Documents/documentos_blatam/backups/duplicates/35a8e50b852049b22d55a8b98d95bb73406af7ecedc9d3ab552b57f1b5ac49b4/cierre-ventas-curso-ia.docx
330,3,40348,/Users/adan/Documents/documentos_blatam/backups/duplicates/35a8e50b852049b22d55a8b98d95bb73406af7ecedc9d3ab552b57f1b5ac49b4/cierre-ventas-curso-ia_1.docx
331,2,23464,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/sistema_marketing_ultra_revolucionario_interactive.html
331,2,23464,/Users/adan/Documents/documentos_blatam/backups/duplicates/1367b1a81bd724e0fa16613494e9dc9b545c9b6b22490ec23a30ba9b0da9c2e9/Sistema_Marketing_Ultra_Revolucionario_Interactive.html
332,2,22383,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/12_legal_documents_template.docx
332,2,22383,/Users/adan/Documents/documentos_blatam/backups/duplicates/64d0d63cf4c6ad1ec675833a7da790083c2ac6293ec7c05528a8e0e6cd0faa0a/12_Legal_Documents_Template.docx
333,2,6652,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/guia_rapida_anchor_texts_20250912_140730.html
333,2,6652,/Users/adan/Documents/documentos_blatam/backups/duplicates/f13b4f121ef7abd6908b741296dde59288d6f9fbb64384c39820a245a3acabc7/guia_rapida_anchor_texts_20250915_135922.html
334,2,33000,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/index_v2.html
334,2,33000,/Users/adan/Documents/documentos_blatam/backups/duplicates/bd80deac80dab393d1151dfcd02b0b2401d6aa6753969913fbcc367cf19647d1/index-v2.html
335,2,54794,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/estrategias_avanzadas_trafico_organico_2024.docx
335,2,54794,/Users/adan/Documents/documentos_blatam/backups/duplicates/fc929f65a0d5d227b16c72027b980eb214763212e3e4b0374e5377a37a62a52d/Estrategias-Avanzadas-Trafico-Organico-2024.docx
336,2,20572,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/testimonial_ia_marketing.html
336,2,20572,/Users/adan/Documents/documentos_blatam/backups/duplicates/eac63d3858a7a88ee9eab051ed4de2676e3f2a071666eef63625b0f8de6ce4e2/testimonial-ia-marketing.html
337,2,14591,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/resumen_curso_ia_marketing.docx
337,2,14591,/Users/adan/Documents/documentos_blatam/backups/duplicates/a3b580db083880aa89669e0f92e8aaafc9e4b645f85aa1d9407304adfc99a84e/Resumen_Curso_IA_Marketing.docx
338,2,39053,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/index_v3.html
338,2,39053,/Users/adan/Documents/documentos_blatam/backups/duplicates/7f9cbae1306811b36ef96e55325f619e0b3b99455412c4ab262b8cef7eb6d296/index-v3.html
339,3,24287,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/modelos_negocio_financial_analysis.xlsx
339,3,24287,/Users/adan/Documents/documentos_blatam/backups/duplicates/3e81987f11df4205e09299f6504ce10e917199a887d634c407ea4acf77d90e86/Modelos_Negocio_Financial_Analysis_1.xlsx
339,3,24287,/Users/adan/Documents/documentos_blatam/backups/duplicates/3e81987f11df4205e09299f6504ce10e917199a887d634c407ea4acf77d90e86/Modelos_Negocio_Financial_Analysis.xlsx
340,2,46110,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/frases_populares_busqueda_google_2024.docx
340,2,46110,/Users/adan/Documents/documentos_blatam/backups/duplicates/dd94227ad967561bec7c7a2bc7d1129f3d0027312fc200f9e2a6e824e490b7b3/frases-populares-busqueda-google-2024.docx
341,2,32135,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/curso_detallado.html
341,2,32135,/Users/adan/Documents/documentos_blatam/backups/duplicates/5ad8468d84d2d777753ec4172dd84d30d4b5f5e9f0cb7da96b81c6f86e15ad3c/curso-detallado.html
342,3,48550,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/cierre_ventas_curso_ia_ultra_avanzado.html
342,3,48550,/Users/adan/Documents/documentos_blatam/backups/duplicates/76930e443cc503ab82f235f4efac5000e6862031cd0120da86a669d570022a72/cierre-ventas-curso-ia-ultra-avanzado_1.html
342,3,48550,/Users/adan/Documents/documentos_blatam/backups/duplicates/76930e443cc503ab82f235f4efac5000e6862031cd0120da86a669d570022a72/cierre-ventas-curso-ia-ultra-avanzado.html
343,3,18072,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/cierre_ventas_curso_ia.html
343,3,18072,/Users/adan/Documents/documentos_blatam/backups/duplicates/057e1fa407c81549ce0836197f28482a45bb0bff10ee4dda1e5ffb2dc739bb4a/cierre-ventas-curso-ia_1.html
343,3,18072,/Users/adan/Documents/documentos_blatam/backups/duplicates/057e1fa407c81549ce0836197f28482a45bb0bff10ee4dda1e5ffb2dc739bb4a/cierre-ventas-curso-ia.html
344,2,27284,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/reporte_modelos_negocio_ultra_revolucionario.docx
344,2,27284,/Users/adan/Documents/documentos_blatam/backups/duplicates/f7b82242270b63c26f4c5cff8a8253becb6ba75b1b16cd6a167c167551e5c21f/Reporte_Modelos_Negocio_Ultra_Revolucionario.docx
345,2,61671,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/frases_populares_busqueda_google_2024_ultra_completo.html
345,2,61671,/Users/adan/Documents/documentos_blatam/backups/duplicates/2e894a8bb3a68d00bfc035b75b6238b92ce89de02c9f6f574cbe26257f81a045/frases-populares-busqueda-google-2024-ultra-completo.html
346,2,152709,/Users/adan/Documents/documentos_blatam/01_marketing/Templates/frases_populares_busqueda_google_2024_ultra_completo_final.docx
346,2,152709,/Users/adan/Documents/documentos_blatam/backups/duplicates/e05639eaef8374f61edfc732a219354bb2a9d343401304e8c535aeada4c74bfd/frases-populares-busqueda-google-2024-ultra-completo-final.docx
347,2,14049,/Users/adan/Documents/documentos_blatam/01_marketing/Automations/marketingautomationpanel.jsx
347,2,14049,/Users/adan/Documents/documentos_blatam/backups/duplicates/f4844e171ae2522a4f69f624d14e8b3db0ca4d3aeb8a61c900e0816f6947e49d/MarketingAutomationPanel.jsx
348,2,14732,/Users/adan/Documents/documentos_blatam/01_marketing/Automations/marketingautomation.js
348,2,14732,/Users/adan/Documents/documentos_blatam/backups/duplicates/e5d3f7f94e0d13ced928b210a532b48cfeb78e08b265f55c344aa8f918998bce/MarketingAutomation.js
349,2,8706,/Users/adan/Documents/documentos_blatam/01_marketing/Automations/marketingautomationpanel.css
349,2,8706,/Users/adan/Documents/documentos_blatam/backups/duplicates/a4ceddbc97ce829fcd4d356d82475cb8a78a8a1d281a1f50d03242fa1cef46fe/MarketingAutomationPanel.css
350,2,23601,/Users/adan/Documents/documentos_blatam/01_marketing/Automations/due_diligence_automation_script.py
350,2,23601,/Users/adan/Documents/documentos_blatam/backups/duplicates/e24f455c5f737c07f9a6ba40ad3426966bdf0d195c75deef333048ccd5501145/DUE_DILIGENCE_AUTOMATION_SCRIPT.py
351,2,11662,/Users/adan/Documents/documentos_blatam/01_marketing/02_content_marketing/contentgenerator.js
351,2,11662,/Users/adan/Documents/documentos_blatam/backups/duplicates/a4d79184dd9d79c3ec8131939d9c90ad849652d26e1730200f4d1bd994d2162b/ContentGenerator.js
352,2,14579,/Users/adan/Documents/documentos_blatam/01_marketing/02_content_marketing/contentgenerator.tsx
352,2,14579,/Users/adan/Documents/documentos_blatam/backups/duplicates/0a4a559e48975fc03b01bc0d9a253df33b91675b36acaf07515a75b67f505e37/ContentGenerator.tsx
353,2,3433,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/docker_compose.yml
353,2,3433,/Users/adan/Documents/documentos_blatam/backups/duplicates/bcbc9e370c147f59536257e103c06fa0ee4b2702b2417d2b4f56ee2dbf45eb0e/docker-compose.yml
354,2,7079,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/server.js
354,2,7079,/Users/adan/Documents/documentos_blatam/backups/duplicates/5ff707a6f87d2a2be380c8a938ab96f88a0fbdf10293028980360603757b6e11/server.js
355,2,2261,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/env.example
355,2,2261,/Users/adan/Documents/documentos_blatam/backups/duplicates/e8dc272fe4888c22ce215807033678cfd1c26a0849aec813fc08912683c98882/env.example
356,2,7971,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Middleware/auth.js
356,2,7971,/Users/adan/Documents/documentos_blatam/backups/duplicates/4570e962cdb3dbf044ae93f9c722de9a05e08d985532db90c8602edf28bf01a5/auth.js
357,2,8079,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Models/contenttemplate.js
357,2,8079,/Users/adan/Documents/documentos_blatam/backups/duplicates/04336a6babac87d818ab978ffac1f913db91b9b1c7013099d7f9120eb7dbf10b/ContentTemplate.js
358,2,6467,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Models/user.js
358,2,6467,/Users/adan/Documents/documentos_blatam/backups/duplicates/d5c71565eae2c44cfd2581ba645db9eb486a563c6a8fb17d3597024fab4ec6ad/User.js
359,2,8085,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Models/generatedcontent.js
359,2,8085,/Users/adan/Documents/documentos_blatam/backups/duplicates/c4312a794290e8b25e5c18b891c882e1a28b76c68b0597dff610edc6300f1ee6/GeneratedContent.js
360,2,9883,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/tailwindconfig.js
360,2,9883,/Users/adan/Documents/documentos_blatam/backups/duplicates/1a5585e367c289e344fe345a8132883bdd62b050c9c4f933666e70df903a4dab/tailwind.config.js
361,2,2215,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/package.json
361,2,2215,/Users/adan/Documents/documentos_blatam/backups/duplicates/e1842b409d4284ec88793425bc0441210bf2b6ca7ae7b6a69b7aa801a9e4ef3b/package.json
362,2,5076,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/app.js
362,2,5076,/Users/adan/Documents/documentos_blatam/backups/duplicates/9b2cf642ff24fe95306d5065569c2b995f5667088397abc18ff0864c39004bd3/App.js
363,2,6301,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/Components/Content/variableinputs.jsx
363,2,6301,/Users/adan/Documents/documentos_blatam/backups/duplicates/f59d8a7414381be1f7cd51c0b7cdf47170754cc1014fc86f79ffb33291377f9a/VariableInputs.jsx
364,2,11025,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/Components/Content/templateselector.jsx
364,2,11025,/Users/adan/Documents/documentos_blatam/backups/duplicates/e6980b6de8d6824c1945117f102f5b8cf52a231ed846136c60154c7b94af8758/TemplateSelector.jsx
365,2,8495,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/Components/Content/contentpreview.jsx
365,2,8495,/Users/adan/Documents/documentos_blatam/backups/duplicates/d1bb9b2c55f836026174929fb6debe536f90b8db6ccca4ff836ba1cbde66bea2/ContentPreview.jsx
366,2,9846,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/Components/Content/usagestats.jsx
366,2,9846,/Users/adan/Documents/documentos_blatam/backups/duplicates/b09aa0760cc7d4ccc29cca0d68da601dca12f1df979ac94f9e0b0c568a6fc826/UsageStats.jsx
367,2,10991,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/Components/Content/aisettings.jsx
367,2,10991,/Users/adan/Documents/documentos_blatam/backups/duplicates/52c673dcf56af7e7d2d9e13b9d57aafa5fabefa3cfc67ebb76fd755e02535aca/AISettings.jsx
368,2,19525,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Client/Src/Pages/contentgenerator.jsx
368,2,19525,/Users/adan/Documents/documentos_blatam/backups/duplicates/f8750e3b2233e609dffdf7153d0fe8878e5f86754afe8d73ac336a2ada61646f/ContentGenerator.jsx
369,2,4942,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/automation.js
369,2,4942,/Users/adan/Documents/documentos_blatam/backups/duplicates/29e290ca2d4f194ff3b7628f9444e35463dedf7c27e4604361bfa1bb87f277b2/automation.js
370,2,15467,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/advancedautomation.js
370,2,15467,/Users/adan/Documents/documentos_blatam/backups/duplicates/25f1eaca3726355ac43b17198b42f2702ac04bf5ed85904888449b09de877181/advancedAutomation.js
371,2,6249,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/predictiveanalytics.js
371,2,6249,/Users/adan/Documents/documentos_blatam/backups/duplicates/c0f08915d50dd892d9ceedbdfc7d4982c1c102af4847571827fe73799030fd28/predictiveAnalytics.js
372,2,14345,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/optimization.js
372,2,14345,/Users/adan/Documents/documentos_blatam/backups/duplicates/28eaedcde08be50d94511fa8a4ae564180f1b5e9e822aa268aef0d0f390cd1f9/optimization.js
373,2,11401,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/auth.js
373,2,11401,/Users/adan/Documents/documentos_blatam/backups/duplicates/91b5645a2d50a94f04dc5a2b60a17ded4d3248ff3e73b7c22f9291224d05189d/auth.js
374,2,14176,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/multimediacontent.js
374,2,14176,/Users/adan/Documents/documentos_blatam/backups/duplicates/688979c3f7208e35d1d4279201ac94c790379bc10d62c4406e2d50477b140903/multimediaContent.js
375,2,14269,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/aiinsights.js
375,2,14269,/Users/adan/Documents/documentos_blatam/backups/duplicates/a6c4d981c954696228cc3e31d2e22ad63342ff8325937b2cf43b15d01352c612/aiInsights.js
376,2,12174,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/performance.js
376,2,12174,/Users/adan/Documents/documentos_blatam/backups/duplicates/8da7cb409b4a1ae2979c2a8032e5eca86c2ea1d352b439487f593087bacbee26/performance.js
377,2,8040,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/contentanalysis.js
377,2,8040,/Users/adan/Documents/documentos_blatam/backups/duplicates/bca972817660593b29594ee2f0e715b166c08bafbdcff7ac3f98fd4be345760c/contentAnalysis.js
378,2,11324,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/integrations.js
378,2,11324,/Users/adan/Documents/documentos_blatam/backups/duplicates/25859dece913400b3d9c5f4a4f6c47597c8f77ca2239211bc2a0d22cb4e7716f/integrations.js
379,2,15794,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/content.js
379,2,15794,/Users/adan/Documents/documentos_blatam/backups/duplicates/c0a098ecb899d0ec29cbda6b7eebe351b3f33fe2e8eb3e9926ae8372b6a6a79d/content.js
380,2,11687,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/templates.js
380,2,11687,/Users/adan/Documents/documentos_blatam/backups/duplicates/8787c776ae0585d3d8463d8dc76f5c02d763d64b318b69c09f10a3d98cf9fb6c/templates.js
381,2,13287,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/abtesting.js
381,2,13287,/Users/adan/Documents/documentos_blatam/backups/duplicates/075956ad19c464486f659fcd901a2b11d32fa8bdc67051e074cc1230e39a3ec8/abTesting.js
382,2,12622,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/personalization.js
382,2,12622,/Users/adan/Documents/documentos_blatam/backups/duplicates/ea359666a2624866d98c850292be902be8437109d9d7692653e2a0b31f193c20/personalization.js
383,2,11508,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/notifications.js
383,2,11508,/Users/adan/Documents/documentos_blatam/backups/duplicates/b428f018ee18df2423245ad3a41cf96f5f96f14b8005327c51267cb5d4671781/notifications.js
384,2,24476,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/contentstrategy.js
384,2,24476,/Users/adan/Documents/documentos_blatam/backups/duplicates/87d5d20dd222468a5fa2a3bb3c919fb0ac88fd8321b87ade2071a1843502d853/contentStrategy.js
385,2,12748,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Routes/collaboration.js
385,2,12748,/Users/adan/Documents/documentos_blatam/backups/duplicates/b1558b14bc49992b776bdf9f6168019d5ab0d2a3112fdc71cb83e69418cb66a6/collaboration.js
386,2,19388,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Services/automationservice.js
386,2,19388,/Users/adan/Documents/documentos_blatam/backups/duplicates/99ce295dca6e4859c89553593357fc991e08b73007089221ae8f641def6dd819/automationService.js
387,2,11958,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Services/aiservice.js
387,2,11958,/Users/adan/Documents/documentos_blatam/backups/duplicates/fc2510ffc2d8760856fb34e022878c471790df868fa7c615d33e74acffc48910/aiService.js
388,2,16617,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Services/realtimeservice.js
388,2,16617,/Users/adan/Documents/documentos_blatam/backups/duplicates/9d3e8de7cb7ea21bfd33639b570836327db11d9dca739b932783cd264538b722/realTimeService.js
389,2,45200,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Services/aicontentstrategyservice.js
389,2,45200,/Users/adan/Documents/documentos_blatam/backups/duplicates/0303cf55bbdc8a62ed69533e1c90eac53a93bc08d889e1135582e82abf4f2ca4/aiContentStrategyService.js
390,2,19728,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Services/abtestingservice.js
390,2,19728,/Users/adan/Documents/documentos_blatam/backups/duplicates/055ed887a9dfb958f850321020bac1f1d45fe61d16778c5f1013a44b6f1eb0ec/abTestingService.js
391,2,10367,/Users/adan/Documents/documentos_blatam/01_marketing/Saasaimarketingplatform/Services/advancedautomationservice.js
391,2,10367,/Users/adan/Documents/documentos_blatam/backups/duplicates/21b8f4ee30d04d546113a5e21e699ca06449b19fa95231432a844470316158c3/advancedAutomationService.js
